sample,t_seconds,i_ideal,q_ideal,i_dac,q_dac,rf_ideal,rf_dac,rx_i,rx_q,rx_rf
6380,0.0023927392739273926,-5.229643940941827,3.5535218644122937,-5.2304688,3.5546875,-3.1293291039091713,-3.129556046373126,-8.539979013279522,5.720336653428731,-5.146541246883405
6381,0.002393114311431143,-5.2308606901878205,3.5497849243920117,-5.2304688,3.5507812,-3.2605819461323646,-3.2598083896306225,-8.555312824804625,5.701876832393666,-5.376418483729747
6382,0.002393489348934893,-5.2320102403081705,3.5460279818554046,-5.2304688,3.546875,-3.3898348154226565,-3.388083603958389,-8.567487110748765,5.739067394682121,-5.57778923326598
6383,0.0023938643864386436,-5.233092560216071,3.5422511177944314,-5.234375,3.5429688,-3.5170097845596864,-3.517928247197043,-8.574243541384469,5.721481600571842,-5.793476611094546
6384,0.002394239423942394,-5.234107619871182,3.5384544133519302,-5.234375,3.5390625,-3.64203031488057,-3.642065049885011,-8.566513180492537,5.702463955322556,-5.992257825555798
6385,0.0023946144614461445,-5.235055390280134,3.53463794982009,-5.234375,3.5351562,-3.764821304715729,-3.764007441367741,-8.562969483400554,5.712349478828064,-6.18109919419916
6386,0.002394989498949895,-5.2359358434969945,3.5308018086389596,-5.234375,3.53125,-3.885309136809209,-3.8836862250326765,-8.557748744973182,5.698081062665347,-6.3727770129531605
6387,0.0023953645364536455,-5.236748952623743,3.526946071394904,-5.2382812,3.5273438,-4.003421724691881,-4.004775293170657,-8.568780431743471,5.706847900248457,-6.569154091097831
6388,0.0023957395739573955,-5.237494691810699,3.5230708198191025,-5.2382812,3.5234375,-4.119088557975448,-4.119750113693821,-8.540334749877385,5.683570957986819,-6.732833032836634
6389,0.002396114611461146,-5.2381730362569625,3.5191761357860325,-5.2382812,3.5195312,-4.2322407465412075,-4.232259917508597,-8.570015278543066,5.691272543586695,-6.940276091875253
6390,0.0023964896489648965,-5.238783962210817,3.5152621013119463,-5.2382812,3.515625,-4.342811063590333,-4.342241135527985,-8.564885688131206,5.641587494520882,-7.123143894465684
6391,0.0023968646864686465,-5.239327446970115,3.5113287985533552,-5.2382812,3.5117188,-4.450733987531898,-4.449631701843556,-8.556536269569046,5.699971558723653,-7.275409561405742
6392,0.002397239723972397,-5.239803468882666,3.5073763098055086,-5.2382812,3.5078125,-4.555945742678099,-4.554371088741729,-8.558746149941179,5.676053623572193,-7.4508599765374885
6393,0.0023976147614761475,-5.240212007346588,3.5034047175008705,-5.2382812,3.5039062,-4.6583843387217225,-4.65640034081066,-8.584310549883808,5.648544437563659,-7.644709997350186
6394,0.002397989798979898,-5.24055304281064,3.499414104207604,-5.2421875,3.5,-4.757989608971593,-4.759537241577951,-8.602819626955021,5.633414295824233,-7.824654844066138
6395,0.002398364836483648,-5.240826556774566,3.4954045526280457,-5.2421875,3.4960938,-4.8547032473184375,-4.855986330210119,-8.598769842754958,5.611703146186144,-7.977892644353767
6396,0.0023987398739873985,-5.24103253178938,3.4913761455971812,-5.2421875,3.4921875,-4.948468843911106,-4.949556021111332,-8.5735630010684,5.631970035216469,-8.101252454913277
6397,0.002399114911491149,-5.24117095145767,3.4873289660811277,-5.2421875,3.4882812,-5.039231919517513,-5.040193965658388,-8.570144341780265,5.622361682553458,-8.244387216177904
6398,0.0023994899489948995,-5.24124180043386,3.4832630971755973,-5.2421875,3.484375,-5.126939958549839,-5.127849544971606,-8.573833154678303,5.621633221094998,-8.389302529098345
6399,0.00239986498649865,-5.241245064424468,3.4791786221043997,-5.2421875,3.4804688,-5.21154244073354,-5.212473898183419,-8.567851033584148,5.615704503103543,-8.519904464098781
6400,0.0024002400240024004,-5.241180730188347,3.4750756242178817,-5.2421875,3.4765625,-5.292990871399911,-5.294019949674217,-8.561834497672766,5.614506580676445,-8.645530881567868
6401,0.0024006150615061505,-5.241048785536902,3.470954186991424,-5.2421875,3.4726562,-5.371238810382317,-5.372442435259214,-8.592830856774876,5.5791735814780266,-8.801971116143118
6402,0.002400990099009901,-5.240849219334296,3.46681439402391,-5.2421875,3.46875,-5.44624189950067,-5.447697927314161,-8.542740208724704,5.573093784124952,-8.872692327508592
6403,0.0024013651365136514,-5.240582021497635,3.4626563290361996,-5.2421875,3.4609375,-5.51795788861488,-5.5194102146066015,-8.54110365346224,5.603451085969294,-8.989745255912815
6404,0.0024017401740174015,-5.240247182997124,3.4584800758695997,-5.2421875,3.4570312,-5.586346660232548,-5.588117293862842,-8.569591784239735,5.583540485639199,-9.127698066877088
6405,0.002402115211521152,-5.239844695856244,3.4542857184843383,-5.2382812,3.453125,-5.651370252656838,-5.64966678530406,-8.579717224871176,5.596081268765155,-9.245602988855547
6406,0.0024024902490249024,-5.239374553151865,3.4500733409580375,-5.2382812,3.4492188,-5.712992881659176,-5.711779763983908,-8.574007074021994,5.553112910422926,-9.334604724148345
6407,0.0024028652865286525,-5.238836749014377,3.4458430274841816,-5.2382812,3.4453125,-5.771180960664979,-5.770539443146026,-8.598926108566733,5.559884025930547,-9.455505756452004
6408,0.002403240324032403,-5.238231278627774,3.4415948623705956,-5.2382812,3.4414062,-5.825903119441386,-5.825913922801343,-8.577336895632472,5.540796769049438,-9.52048425483234
6409,0.0024036153615361535,-5.237558138229753,3.4373289300379053,-5.2382812,3.4375,-5.877130221274644,-5.877873283152684,-8.589329481938025,5.591088478262845,-9.627845314839716
6410,0.0024039903990399035,-5.236817325111772,3.4330453150180182,-5.2382812,3.4335938,-5.924835378629722,-5.926389600749091,-8.578450555478328,5.5168323128856755,-9.678984897995704
6411,0.0024043654365436544,-5.236008837619093,3.4287441019525833,-5.234375,3.4296875,-5.968993967282019,-5.967676736254924,-8.576212608032371,5.5224601572263285,-9.751443070827163
6412,0.002404740474047405,-5.235132675150831,3.4244253755914844,-5.234375,3.4257812,-6.00958363891429,-6.009257231102229,-8.540287080805959,5.538976770120602,-9.789761839333506
6413,0.002405115511551155,-5.234188838159944,3.420089220791277,-5.234375,3.421875,-6.046584332173634,-6.04732510839405,-8.584223035389146,5.54248416526302,-9.895547641271166
6414,0.0024054905490549054,-5.233177328153245,3.4157357225136793,-5.234375,3.4140625,-6.079978282181355,-6.080539540340509,-8.566565167432715,5.484386612585268,-9.91654334399887
6415,0.002405865586558656,-5.232098147691381,3.411364965824038,-5.2304688,3.4101562,-6.109750028492909,-6.107794590238789,-8.573917452779666,5.494347669921392,-9.97758730158141
6416,0.0024062406240624064,-5.230951300388789,3.4069770358897973,-5.2304688,3.40625,-6.135886421504953,-6.135162665525978,-8.543929781374187,5.467874761443543,-9.984975389382535
6417,0.0024066156615661564,-5.229736790913644,3.402572017978967,-5.2304688,3.4023438,-6.158376627306566,-6.15895407968877,-8.549270137826495,5.5094245550106145,-10.045994174955396
6418,0.002406990699069907,-5.2284546249877835,3.3981499974585936,-5.2265625,3.3984375,-6.177212130974996,-6.17562187517031,-8.584253204050805,5.499014656051295,-10.10785757605714
6419,0.0024073657365736574,-5.22710480938663,3.3937110597932283,-5.2265625,3.3945312,-6.192386738315182,-6.192267657741608,-8.576041071534533,5.480142393851347,-10.120534190301425
6420,0.0024077407740774074,-5.225687351939068,3.3892552905433964,-5.2265625,3.390625,-6.203896576044842,-6.205310465154533,-8.556396956519851,5.458396175358615,-10.115518730583608
6421,0.002408115811581158,-5.22420226152733,3.384782775364067,-5.2226562,3.3867188,-6.211740090427623,-6.211335748643061,-8.564291316579379,5.468779684450444,-10.144131434487463
6422,0.0024084908490849084,-5.222649548086853,3.3802936000031236,-5.2226562,3.3789062,-6.215918044357402,-6.215218283042692,-8.548166476798528,5.456351768335296,-10.135075049015617
6423,0.0024088658865886584,-5.22102922260612,3.3757878502998295,-5.2226562,3.375,-6.216433512898558,-6.217398024073553,-8.552847317689922,5.456304342024175,-10.14447892943218
6424,0.002409240924092409,-5.219341297126487,3.371265612183301,-5.21875,3.3710938,-6.213291877287877,-6.212703207420569,-8.564694910150967,5.430487638925176,-10.139988195223253
6425,0.00240961596159616,-5.217585784741983,3.3667269716709716,-5.21875,3.3671875,-6.206500817404541,-6.207720547450417,-8.552908737257608,5.457813235483004,-10.139283882243209
6426,0.00240999099909991,-5.215762699599117,3.3621720148670806,-5.2148438,3.3632812,-6.196070302716232,-6.195978035952452,-8.537820597695845,5.417366993589044,-10.091848264649986
6427,0.0024103660366036604,-5.213872056896625,3.357600827961111,-5.2148438,3.359375,-6.182012581709848,-6.183860919929113,-8.54357666846956,5.418944108270971,-10.0797372411414
6428,0.002410741074107411,-5.211913872885251,3.3530134972262835,-5.2109375,3.3515625,-6.164342169817013,-6.16267324634639,-8.535830619224734,5.411103486522742,-10.045497656422757
6429,0.002411116111611161,-5.209888164867469,3.3484101090180194,-5.2109375,3.3476562,-6.143075835844902,-6.14339470857684,-8.532251821909323,5.422221793224991,-10.021002473193425
6430,0.0024114911491149114,-5.207794951197215,3.3437907497724133,-5.2070312,3.34375,-6.118232586924565,-6.117632514121984,-8.533279107369564,5.401210291937884,-9.97367517472501
6431,0.002411866186618662,-5.205634251279583,3.3391555060047002,-5.2070312,3.3398438,-6.0898336519896175,-6.0913269251595,-8.511113231953747,5.421832997185752,-9.931239326220867
6432,0.002412241224122412,-5.203406085570516,3.334504464307729,-5.203125,3.3359375,-6.057902463798951,-6.058697201302472,-8.544822380167082,5.408964240999774,-9.901564656430967
6433,0.0024126162616261624,-5.20111047557648,3.329837711350435,-5.1992188,3.328125,-6.022464639518783,-6.019916910393736,-8.513936693737945,5.371083569516434,-9.801696178360757
6434,0.002412991299129913,-5.19874744385411,3.32515533387631,-5.1992188,3.3242188,-5.983547959879833,-5.983188389258159,-8.527074845864634,5.386659630300984,-9.765271162033114
6435,0.002413366336633663,-5.196317014009848,3.3204574187018716,-5.1953125,3.3203125,-5.941182346926055,-5.940403848852971,-8.509226591705492,5.34823784416529,-9.662586422468598
6436,0.0024137413741374134,-5.193819210699564,3.3157440527151447,-5.1953125,3.3164062,-5.895399840373445,-5.896873575080039,-8.500091926642632,5.338731410832259,-9.581593845910298
6437,0.002414116411641164,-5.191254059628154,3.311015322874124,-5.1914062,3.3125,-5.8462345725973925,-5.847481576893578,-8.499238012273493,5.378650403492293,-9.538861035623155
6438,0.0024144914491449148,-5.188621587549122,3.3062713162052484,-5.1875,3.3046875,-5.79372274226766,-5.791783898715273,-8.49225627560182,5.351215223012679,-9.435094980173794
6439,0.002414866486648665,-5.185921822264165,3.3015121198018966,-5.1875,3.3007812,-5.737902586653236,-5.7382532326868585,-8.488654639877423,5.360880790061609,-9.35739777496202
6440,0.0024152415241524153,-5.183154792622695,3.2967378208228246,-5.1835938,3.296875,-5.678814352616022,-5.6791791377169485,-8.487880876599574,5.3250856249004155,-9.239359659352854
6441,0.002415616561656166,-5.180320528521395,3.2919485064906673,-5.1796875,3.2929688,-5.616500266318344,-5.616996296330199,-8.493757881998745,5.313674356605948,-9.139215723957138
6442,0.002415991599159916,-5.177419060903719,3.287144264090406,-5.1757812,3.2890625,-5.551004501666094,-5.551745266281291,-8.47447888510066,5.302713640661944,-9.020357863610977
6443,0.0024163666366636663,-5.1744504217594045,3.2823251809678458,-5.1757812,3.28125,-5.48237314751128,-5.4821393341533815,-8.46916810598215,5.330276279075197,-8.937185356731074
6444,0.002416741674167417,-5.1714146441239475,3.277491344528091,-5.171875,3.2773438,-5.410654173639995,-5.410754303119973,-8.463751701092598,5.307074236493872,-8.805800315435906
6445,0.002417116711671167,-5.1683117620780665,3.272642842234024,-5.1679688,3.2734375,-5.335897395571036,-5.336433509437309,-8.46835750078802,5.264229753944354,-8.65668724405944
6446,0.0024174917491749173,-5.165141810747152,3.267779761604784,-5.1640625,3.2695312,-5.25815443819072,-5.259224118041187,-8.462746261669572,5.268731504672711,-8.539148412207325
6447,0.002417866786678668,-5.161904826300697,3.262902190214243,-5.1601562,3.2617188,-5.177478698253247,-5.175654420444135,-8.490477856036723,5.260607588348189,-8.420270221206733
6448,0.002418241824182418,-5.1586008459517085,3.2580102156894855,-5.1601562,3.2578125,-5.093925305772067,-5.094385948103464,-8.471187706032852,5.247248601073897,-8.271230728096265
6449,0.0024186168616861683,-5.15522990795611,3.253103925709296,-5.15625,3.2539062,-5.007551084333122,-5.008687983370409,-8.456540052257193,5.27479602845101,-8.15764032638906
6450,0.002418991899189919,-5.151792051612117,3.2481834080026286,-5.1523438,3.25,-4.9184145103585575,-4.920306549071111,-8.432611471741541,5.2488347339037675,-7.9875006233979144
6451,0.0024193669366936693,-5.148287317259592,3.243248750347093,-5.1484375,3.2421875,-4.8265756713499774,-4.825632253877558,-8.424065112908506,5.251873629152638,-7.8460571287401795
6452,0.0024197419741974198,-5.144715746279414,3.2383000405674514,-5.1445312,3.2382812,-4.732096223144392,-4.732018599163338,-8.43353173857944,5.238135287885899,-7.690657874363544
6453,0.0024201170117011703,-5.141077381092781,3.2333373665340797,-5.140625,3.234375,-4.635039346211808,-4.635891898456113,-8.445588640872876,5.202008952656617,-7.50979614982981
6454,0.0024204920492049203,-5.137372265160528,3.228360816161461,-5.1367188,3.2265625,-4.535469701027586,-4.533560401822516,-8.416594851017003,5.2077118202331,-7.352398820157413
6455,0.0024208670867086708,-5.133600442982436,3.2233704774066756,-5.1328125,3.2226562,-4.43345338255251,-4.432560781293298,-8.40401146673327,5.194207013731558,-7.17795605017935
6456,0.0024212421242124213,-5.129761960096495,3.218366438267882,-5.1289062,3.21875,-4.329057873853382,-4.329230620110533,-8.400954391443248,5.2179970047585185,-7.0384258904596235
6457,0.0024216171617161713,-5.12585686307817,3.213348786782808,-5.125,3.2148438,-4.2223519988966896,-4.223632561700435,-8.415945335920432,5.201855175476158,-6.860164043642311
6458,0.002421992199219922,-5.1218851995396415,3.2083176110272347,-5.1210938,3.2070312,-4.113405874551582,-4.111993732923915,-8.415263809396274,5.176544996228869,-6.6652926975598
6459,0.0024223672367236723,-5.117847018129045,3.2032729991134876,-5.1171875,3.203125,-4.00229086183588,-4.002036281526815,-8.406730281695841,5.200287612311824,-6.513618125025064
6460,0.0024227422742274228,-5.113742368529662,3.1982150391889315,-5.1132812,3.1992188,-3.8890795164389576,-3.8900079513531858,-8.403175558237848,5.208929667460909,-6.344662782125988
6461,0.002423117311731173,-5.109571301459131,3.193143819434452,-5.109375,3.1914062,-3.7738455385602037,-3.7720969450915067,-8.36550858431575,5.145994684959103,-6.097305315171018
6462,0.0024234923492349233,-5.1053338686686125,3.1880594280629575,-5.1054688,3.1875,-3.6566637220952924,-3.656119560170589,-8.369460232292337,5.126030397006203,-5.894689543681996
6463,0.0024238673867386738,-5.101030122941956,3.1829619533178684,-5.1015625,3.1835938,-3.5376099032097867,-3.538277954961877,-8.335785154663458,5.151247831803107,-5.730918318490436
6464,0.002424242424242424,-5.096660118094835,3.177851483471611,-5.0976562,3.1796875,-3.4167609083356028,-3.4186422431444714,-8.336456418552833,5.146678799893813,-5.537513926055615
6465,0.0024246174617461747,-5.092223908973878,3.172728106824111,-5.09375,3.171875,-3.294194501625944,-3.2933783181764107,-8.33965541133463,5.10140442148052,-5.300360144195024
6466,0.002424992499249925,-5.087721551455791,3.1675919117013125,-5.0859375,3.1679688,-3.1699893319094268,-3.170365329367774,-8.355385593735038,5.10275566539345,-5.106692875037311
6467,0.0024253675367536752,-5.083153102446421,3.1624429864536387,-5.0820312,3.1640625,-3.0442248791776354,-3.045869865563274,-8.328118236855726,5.100450979311467,-4.9067867681351185
6468,0.0024257425742574257,-5.078518619879853,3.157281419454519,-5.078125,3.15625,-2.916981400645454,-2.9159694622233365,-8.324889429196356,5.1135155014153595,-4.719674598888671
6469,0.002426117611761176,-5.07381816271746,3.152107299098881,-5.0742188,3.1523438,-2.788339876423697,-2.7885476378113134,-8.34642013343179,5.101745156338923,-4.503554217112942
6470,0.0024264926492649263,-5.0690517909469515,3.146920713801655,-5.0703125,3.1484375,-2.6583819548388474,-2.6597740117496396,-8.338526522056748,5.070024246589546,-4.26685268872995
6471,0.0024268676867686767,-5.064219565581401,3.141721751996277,-5.0625,3.140625,-2.5271898974418883,-2.5263020170816866,-8.31959472474155,5.063725347854026,-4.054831851704287
